task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,401,1,18,10.25,18,1.0,0,0,9,4,0,0.0,0.18259450002410127
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,503,1,16,10.15,16,1.0,0,0,7,3,0,0.0,0.17550137494026785
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,601,1,16,10.15,16,1.0,0,0,7,1,0,0.0,0.2371542499872703
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,701,1,16,10.15,16,1.0,0,0,4,1,0,0.0,0.18536237502075892
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,809,1,16,10.15,16,1.0,0,0,8,4,0,0.0,1.622233250145655
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,907,1,16,10.149999999999999,16,1.0,0,0,9,2,0,0.0,0.1800543749368444
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,1009,0,120,0.8700000000000004,16,0.0,0,0,,110,0,0.925,0.1988086750391934
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,101,0,180,2.9399999999999817,30,0.0,0,0,11,165,0,0.9222222222222223,0.3083863444114993
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,211,1,26,10.649999999999999,26,1.0,0,0,8,3,0,0.0,0.18789669222594688
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,307,0,180,0.9900000000000004,44,0.0,0,0,,175,0,0.9777777777777777,0.19348990557167176
